rt,choice,correct,dr,drt,participant
0.5144,2,1,0,,S4
0.5258999999999999,2,1,0,,S4
0.4146,1,1,0,,S4
0.5035,1,1,0,,S4
0.5676,2,1,0,,S4
0.4095,2,0,0,,S4
0.45389999999999997,1,1,0,,S4
0.44210000000000005,2,0,0,,S4
0.42710000000000004,1,1,0,,S4
0.43439999999999995,1,1,0,,S4
0.5662,1,1,0,,S4
0.3984,1,1,0,,S4
0.4637,1,1,0,,S4
0.5826,2,1,0,,S4
0.49639999999999995,1,1,0,,S4
0.455,1,1,0,,S4
0.7457,1,1,0,,S4
0.473,1,1,0,,S4
0.5595,2,1,0,,S4
0.4957,1,0,0,,S4
0.5378999999999999,2,1,0,,S4
0.4113,2,1,0,,S4
0.3797,2,1,0,,S4
0.367,2,1,0,,S4
0.4455,2,1,0,,S4
0.4471,1,1,0,,S4
0.6217999999999999,2,0,0,,S4
0.41919999999999996,1,1,0,,S4
0.48960000000000004,1,1,0,,S4
0.5294,2,1,0,,S4
0.4422,1,0,0,,S4
0.5246000000000001,1,1,0,,S4
0.44839999999999997,1,1,0,,S4
0.49860000000000004,1,1,0,,S4
0.39180000000000004,1,1,0,,S4
0.4062,2,1,0,,S4
0.477,2,1,0,,S4
0.3795,2,1,0,,S4
0.481,1,1,0,,S4
0.4522,1,1,0,,S4
0.4065,1,1,0,,S4
0.42969999999999997,2,1,0,,S4
0.4639,2,1,0,,S4
0.4605,2,0,0,,S4
0.42569999999999997,1,1,0,,S4
0.519,1,1,0,,S4
0.446,2,1,0,,S4
0.3837,1,0,0,,S4
0.2804,2,0,0,,S4
0.49260000000000004,2,1,0,,S4
0.4511,2,1,0,,S4
0.4811,1,1,0,,S4
0.4712,1,1,0,,S4
0.4097,2,1,0,,S4
0.3727,2,1,0,,S4
0.417,1,1,0,,S4
0.4254,2,1,0,,S4
0.4032,2,1,0,,S4
0.3999,2,0,0,,S4
0.4759,2,1,0,,S4
0.383,2,1,0,,S4
0.37639999999999996,2,1,0,,S4
0.3745,2,1,0,,S4
0.44139999999999996,1,1,0,,S4
0.49539999999999995,1,1,0,,S4
0.4003,2,1,0,,S4
0.4657,2,1,0,,S4
0.4636,2,1,0,,S4
0.3347,2,1,0,,S4
0.38680000000000003,2,1,0,,S4
0.44539999999999996,2,0,0,,S4
0.4929,2,1,0,,S4
0.4024,2,0,0,,S4
0.4823,1,1,0,,S4
0.4717,2,1,0,,S4
0.41,1,1,0,,S4
0.3915,1,1,0,,S4
0.44160000000000005,2,1,0,,S4
0.3486,2,1,0,,S4
0.5475,2,0,1,0.0115,S4
0.3663,2,1,0,,S4
0.4575,1,1,0,,S4
0.4342,2,1,0,,S4
0.4799,1,0,0,,S4
0.522,1,1,0,,S4
0.42560000000000003,2,1,0,,S4
0.4733,1,1,0,,S4
0.43789999999999996,1,1,0,,S4
0.4616,1,1,0,,S4
0.42760000000000004,2,0,0,,S4
0.5055,1,1,0,,S4
0.5789,2,1,0,,S4
0.5436,1,1,0,,S4
0.5149,1,1,0,,S4
0.4547,1,1,0,,S4
0.4367,2,1,0,,S4
0.35660000000000003,1,0,0,,S4
0.3742,2,0,0,,S4
0.4168,2,0,0,,S4
0.4953,1,0,0,,S4
0.3712,2,0,0,,S4
0.7277,1,1,0,,S4
0.5372,2,1,0,,S4
0.4106,2,1,0,,S4
0.5932000000000001,2,1,0,,S4
0.4415,2,1,0,,S4
0.41910000000000003,2,1,0,,S4
0.4761,1,1,0,,S4
0.4245,1,1,0,,S4
0.4665,1,1,0,,S4
0.4673,1,1,0,,S4
0.5054,2,1,0,,S4
0.4624,1,1,0,,S4
0.6224,1,1,0,,S4
0.355,2,0,0,,S4
0.4947,1,1,0,,S4
0.4021,1,1,0,,S4
0.48119999999999996,2,1,0,,S4
0.36319999999999997,1,0,0,,S4
0.4057,2,0,0,,S4
0.5277999999999999,1,1,0,,S4
0.37960000000000005,1,0,0,,S4
0.18309999999999998,2,0,0,,S4
0.4915,2,1,0,,S4
0.4114,1,1,0,,S4
0.45330000000000004,1,1,0,,S4
0.5372,2,1,0,,S4
0.4032,2,1,0,,S4
0.3845,2,0,0,,S4
0.443,2,1,0,,S4
0.36610000000000004,2,1,0,,S4
0.44139999999999996,1,1,0,,S4
0.4587,2,0,0,,S4
0.5064,1,1,0,,S4
0.4858,1,0,0,,S4
0.37389999999999995,2,0,0,,S4
0.6573,1,0,0,,S4
0.4517,1,1,0,,S4
0.4766,1,1,0,,S4
0.49460000000000004,1,1,0,,S4
0.5191,2,1,0,,S4
0.38630000000000003,2,0,0,,S4
0.638,1,1,0,,S4
0.5618,1,1,0,,S4
0.7159,2,1,0,,S4
0.4417,2,0,0,,S4
0.4853,1,1,0,,S4
0.5267000000000001,1,1,0,,S4
0.5592999999999999,2,1,0,,S4
0.5076,2,1,0,,S4
0.4141,1,1,0,,S4
0.5452,2,1,0,,S4
0.5044,2,1,0,,S4
0.43339999999999995,1,1,0,,S4
0.5144,1,0,0,,S4
0.3783,2,1,0,,S4
0.4327,2,1,0,,S4
0.7657,1,0,0,,S4
0.4467,2,1,0,,S4
0.42419999999999997,1,1,0,,S4
0.576,1,1,0,,S4
0.4869,2,1,0,,S4
0.42119999999999996,2,1,0,,S4
0.42119999999999996,1,1,0,,S4
0.458,2,1,0,,S4
0.4541,2,1,0,,S4
0.6518999999999999,1,1,0,,S4
0.4773,1,1,0,,S4
0.4546,2,0,0,,S4
0.36710000000000004,1,0,0,,S4
0.5432,1,0,0,,S4
0.2134,2,1,0,,S4
0.49560000000000004,1,1,0,,S4
0.45239999999999997,1,1,0,,S4
0.6171,2,1,0,,S4
0.8739,2,1,0,,S4
0.4681,2,1,0,,S4
0.3984,2,0,0,,S4
0.3654,1,1,0,,S4
0.5348999999999999,2,1,0,,S4
0.43010000000000004,2,1,0,,S4
0.39189999999999997,1,0,0,,S4
0.3466,2,1,0,,S4
0.4669,2,1,0,,S4
0.4635,2,0,1,0.1196,S4
0.6447,1,0,0,,S4
0.544,1,0,0,,S4
0.4155,2,0,0,,S4
0.4567,2,1,0,,S4
0.3937,2,1,0,,S4
0.4076,2,1,0,,S4
0.36019999999999996,2,1,0,,S4
0.383,2,1,0,,S4
0.4373,1,1,0,,S4
0.3984,1,1,0,,S4
0.439,1,0,0,,S4
0.3335,2,0,0,,S4
0.554,1,0,0,,S4
0.4545,1,1,0,,S4
0.4031,2,0,0,,S4
0.3916,1,1,0,,S4
0.4304,1,1,0,,S4
0.5364,1,1,0,,S4
0.45439999999999997,2,1,0,,S4
0.4332,2,1,0,,S4
0.3993,2,0,0,,S4
0.5041,2,1,0,,S4
0.4839,2,1,0,,S4
0.42510000000000003,2,1,0,,S4
0.4388,1,0,0,,S4
0.42210000000000003,2,1,0,,S4
0.4505,1,1,0,,S4
0.5306000000000001,1,1,0,,S4
0.4393,2,1,0,,S4
0.38230000000000003,2,1,0,,S4
0.38089999999999996,1,0,0,,S4
0.45,2,1,0,,S4
0.5194,1,1,0,,S4
0.5336000000000001,2,1,0,,S4
0.44789999999999996,1,1,0,,S4
0.4511,1,1,0,,S4
0.4179,2,1,0,,S4
0.45130000000000003,1,1,0,,S4
0.633,1,1,0,,S4
0.4447,2,1,0,,S4
0.44339999999999996,2,1,0,,S4
0.5337000000000001,1,1,0,,S4
0.5582999999999999,1,1,0,,S4
0.4623,2,1,0,,S4
0.4661,2,1,0,,S4
0.5787,1,1,0,,S4
0.4506,2,1,0,,S4
0.43360000000000004,2,0,0,,S4
0.4397,1,1,0,,S4
0.4446,2,1,0,,S4
0.3412,1,1,0,,S4
0.6237999999999999,2,1,0,,S4
0.4666,2,1,0,,S4
0.451,1,1,0,,S4
0.38689999999999997,2,1,0,,S4
0.44,2,1,0,,S4
0.3916,1,1,0,,S4
0.4115,1,1,0,,S4
0.48569999999999997,2,1,0,,S4
0.4935,1,1,0,,S4
0.3487,1,1,0,,S4
0.4095,2,1,0,,S4
0.4945,1,1,0,,S4
0.4487,1,1,0,,S4
0.5223,2,1,0,,S4
0.6211,2,1,0,,S4
0.42069999999999996,1,1,0,,S4
0.401,2,1,0,,S4
0.5124,2,1,0,,S4
0.36210000000000003,1,0,1,0.0598,S4
0.44210000000000005,2,1,0,,S4
0.4183,2,1,0,,S4
0.4214,2,1,0,,S4
0.2975,2,1,0,,S4
0.4157,2,1,0,,S4
0.37860000000000005,2,1,0,,S4
0.4218,2,1,0,,S4
0.36839999999999995,1,1,0,,S4
0.4629,2,1,0,,S4
0.3674,1,0,0,,S4
0.4385,1,1,0,,S4
0.3511,2,1,0,,S4
0.3783,1,0,0,,S4
0.2894,2,1,0,,S4
0.3468,2,0,0,,S4
0.0384,1,1,0,,S4
0.5405,2,1,0,,S4
0.4829,2,1,0,,S4
0.5002,1,1,0,,S4
0.5179,1,1,0,,S4
0.5825,1,1,0,,S4
0.5102,2,1,0,,S4
0.6446000000000001,1,1,0,,S4
0.4863,2,1,0,,S4
0.5549,2,1,0,,S4
0.4141,2,1,0,,S4
0.5016,2,1,0,,S4
0.44160000000000005,1,1,0,,S4
0.4581,2,1,0,,S4
0.4963,2,1,0,,S4
0.5331,1,1,0,,S4
0.43110000000000004,2,0,0,,S4
0.5047,2,1,0,,S4
0.5714,2,1,0,,S4
0.44410000000000005,1,1,0,,S4
0.5324,2,1,0,,S4
0.4477,2,1,0,,S4
0.4495,2,1,0,,S4
0.5408,1,1,0,,S4
0.4244,1,0,0,,S4
0.4795,2,1,0,,S4
0.48919999999999997,1,1,0,,S4
0.472,1,1,0,,S4
0.5009,1,1,0,,S4
0.5043,1,0,1,0.0425,S4
0.515,2,1,0,,S4
0.5454,2,1,0,,S4
0.4929,2,1,0,,S4
0.4496,2,0,1,0.118,S4
0.5286000000000001,2,1,0,,S4
0.5504,1,1,0,,S4
0.5681,2,1,0,,S4
0.5015,2,1,0,,S4
0.4382,2,1,0,,S4
0.44980000000000003,1,1,0,,S4
0.4603,1,1,0,,S4
0.44789999999999996,2,1,0,,S4
0.5665,2,1,0,,S4
0.533,2,1,0,,S4
0.45489999999999997,1,1,0,,S4
0.4615,2,0,1,0.11220000000000001,S4
0.4889,1,1,0,,S4
0.5153,2,1,0,,S4
0.5886,1,1,0,,S4
0.45180000000000003,2,1,0,,S4
0.5192,1,1,0,,S4
0.5521,2,0,0,,S4
0.5541,1,0,1,0.0,S4
0.5893999999999999,1,0,0,,S4
0.6257,1,1,0,,S4
0.5555,2,1,0,,S4
0.38680000000000003,1,1,0,,S4
0.4723,2,1,0,,S4
0.8947999999999999,2,1,1,0.1,S4
0.633,1,1,0,,S4
0.48560000000000003,2,1,0,,S4
0.3962,1,1,0,,S4
0.4745,1,0,0,,S4
0.3392,2,0,0,,S4
0.5337999999999999,2,1,0,,S4
0.4788,2,1,1,0.0888,S4
0.49789999999999995,2,1,0,,S4
0.43439999999999995,1,1,0,,S4
0.6154,2,0,1,0.0755,S4
0.6449,2,1,0,,S4
0.43789999999999996,2,1,0,,S4
0.4627,2,1,0,,S4
0.4008,2,0,0,,S4
0.4382,2,1,0,,S4
0.4903,1,1,0,,S4
0.4695,1,1,0,,S4
0.5957,1,1,0,,S4
0.4947,2,1,0,,S4
0.5415,1,1,0,,S4
0.6033,1,1,0,,S4
0.5662999999999999,2,1,0,,S4
0.4588,1,1,0,,S4
0.5597000000000001,1,1,0,,S4
0.5748,2,1,0,,S4
0.45480000000000004,2,1,0,,S4
0.3836,2,1,0,,S4
0.5507000000000001,1,1,0,,S4
0.49169999999999997,1,1,0,,S4
0.5337999999999999,2,1,0,,S4
0.4175,2,1,0,,S4
0.5085,2,1,0,,S4
0.4355,2,1,0,,S4
0.48569999999999997,1,1,0,,S4
0.4743,2,0,0,,S4
0.5231,2,1,0,,S4
0.44439999999999996,1,1,0,,S4
0.4755,1,1,0,,S4
0.4935,1,1,0,,S4
0.4701,2,1,0,,S4
0.4982,2,0,0,,S4
0.4745,2,1,0,,S4
0.45339999999999997,1,1,0,,S4
0.51,1,1,0,,S4
0.5952000000000001,2,1,0,,S4
0.5433,1,1,0,,S4
0.4537,2,1,0,,S4
0.44289999999999996,1,1,0,,S4
0.4521,1,1,0,,S4
0.5084,2,1,0,,S4
0.4107,2,1,0,,S4
0.4254,2,1,0,,S4
0.5795,1,1,0,,S4
0.3997,1,0,0,,S4
0.4128,2,1,0,,S4
0.4162,2,1,0,,S4
0.3589,1,1,0,,S4
0.4664,1,1,0,,S4
0.4383,2,0,0,,S4
0.4342,2,1,0,,S4
0.4581,2,1,0,,S4
0.6842999999999999,1,0,0,,S4
0.5483,1,1,0,,S4
0.5207999999999999,1,1,0,,S4
0.44430000000000003,1,1,0,,S4
0.4723,2,1,0,,S4
0.4993,2,1,0,,S4
0.473,2,1,0,,S4
0.5736,2,1,0,,S4
0.5156000000000001,2,1,0,,S4
0.5107,2,1,0,,S4
0.45580000000000004,2,1,0,,S4
0.4905,1,1,0,,S4
0.45080000000000003,1,0,0,,S4
0.49269999999999997,2,1,0,,S4
0.4085,2,1,0,,S4
0.4423,2,1,0,,S4
0.4001,1,1,0,,S4
0.5367999999999999,1,1,0,,S4
0.6055,2,1,0,,S4
0.3436,1,1,0,,S4
0.4666,2,1,0,,S4
0.4032,1,1,0,,S4
0.6687000000000001,2,1,0,,S4
0.4275,1,1,0,,S4
0.4714,1,1,0,,S4
0.6192000000000001,1,1,0,,S4
0.4692,2,1,0,,S4
0.4005,1,1,0,,S4
0.3994,2,1,0,,S4
0.4164,1,1,0,,S4
0.593,1,1,0,,S4
0.4633,2,1,0,,S4
0.44430000000000003,1,1,0,,S4
0.6407999999999999,2,1,0,,S4
0.3797,1,1,0,,S4
0.5202,2,1,0,,S4
0.5176000000000001,2,1,0,,S4
0.5187,2,1,0,,S4
0.4034,2,1,0,,S4
0.5547000000000001,2,1,0,,S4
0.5048,2,1,0,,S4
0.5114,2,1,0,,S4
0.42819999999999997,2,1,0,,S4
0.4929,1,1,0,,S4
0.5517000000000001,1,1,0,,S4
0.39039999999999997,1,1,0,,S4
0.6087,2,1,0,,S4
0.4335,1,1,0,,S4
0.43989999999999996,1,1,0,,S4
0.4684,2,1,0,,S4
0.4848,2,1,0,,S4
0.4764,1,0,0,,S4
0.4482,2,1,0,,S4
0.39289999999999997,1,1,0,,S4
0.5002,1,1,0,,S4
0.4258,1,1,0,,S4
0.43510000000000004,2,1,0,,S4
0.4757,1,1,0,,S4
0.5997,2,1,0,,S4
0.5642,1,1,0,,S4
0.431,2,1,0,,S4
0.4767,1,1,0,,S4
0.4775,2,1,0,,S4
0.477,1,1,0,,S4
0.4315,1,0,1,0.1075,S4
0.6769,2,1,0,,S4
0.4579,2,1,0,,S4
0.3991,1,1,0,,S4
0.4506,1,1,0,,S4
0.4683,2,1,0,,S4
0.45130000000000003,1,1,0,,S4
0.4034,2,0,0,,S4
0.5712999999999999,2,1,0,,S4
0.38789999999999997,1,0,0,,S4
0.32439999999999997,2,0,0,,S4
0.0706,1,0,0,,S4
0.5694,2,1,0,,S4
0.5795,2,0,0,,S4
0.5465,1,0,0,,S4
0.4958,1,1,0,,S4
0.5181,1,1,0,,S4
0.6253,1,1,0,,S4
0.4698,2,1,0,,S4
0.4496,2,1,0,,S4
0.4844,1,1,0,,S4
0.5393,1,1,0,,S4
0.5101,1,1,0,,S4
0.6091,2,0,0,,S4
0.5418,2,1,0,,S4
0.561,2,1,0,,S4
0.4637,1,1,0,,S4
0.5865,2,1,0,,S4
0.4643,2,0,0,,S4
0.4982,1,1,0,,S4
0.4642,1,1,0,,S4
0.4639,1,1,0,,S4
0.5635,2,1,0,,S4
0.3991,1,0,0,,S4
0.6249,1,1,0,,S4
0.5557000000000001,1,1,0,,S4
0.4721,2,1,0,,S4
0.5156000000000001,2,0,0,,S4
0.5305,2,1,0,,S4
0.525,1,1,0,,S4
0.5018,2,1,0,,S4
0.4978,1,0,0,,S4
0.5031,2,1,0,,S4
0.4765,1,1,0,,S4
0.4904,2,1,0,,S4
0.4636,2,1,1,0.09490000000000001,S4
0.5321,2,1,0,,S4
0.4699,2,1,0,,S4
0.498,2,1,0,,S4
0.5476,1,1,0,,S4
0.5244,1,1,0,,S4
0.4757,2,1,0,,S4
0.5257000000000001,2,0,0,,S4
0.5405,1,1,0,,S4
0.5216000000000001,1,1,0,,S4
0.4957,2,1,0,,S4
0.5173,1,1,0,,S4
0.5277000000000001,2,0,0,,S4
0.5405,1,1,0,,S4
0.6838,1,0,1,0.0516,S4
0.6345,1,1,0,,S4
0.5394,2,1,0,,S4
0.4451,1,1,0,,S4
0.4345,1,1,0,,S4
0.4665,1,1,0,,S4
0.4785,1,1,0,,S4
0.475,1,1,0,,S4
0.43610000000000004,1,1,0,,S4
0.4655,1,1,0,,S4
0.4947,2,1,0,,S4
0.622,1,0,0,,S4
0.328,2,1,0,,S4
0.4731,1,1,0,,S4
0.4397,2,0,0,,S4
0.6452,1,1,0,,S4
0.4451,2,1,0,,S4
0.3967,2,0,0,,S4
0.4133,1,1,0,,S4
0.5287999999999999,1,1,0,,S4
0.5688,1,1,0,,S4
0.4571,1,1,0,,S4
0.4254,1,1,0,,S4
0.48319999999999996,1,1,0,,S4
0.43960000000000005,1,0,0,,S4
0.39030000000000004,2,0,0,,S4
0.5207,1,1,0,,S4
0.35869999999999996,1,1,0,,S4
0.4622,1,1,0,,S4
0.49210000000000004,1,1,0,,S4
0.4347,2,1,0,,S4
0.5019,1,1,0,,S4
0.5526,2,1,0,,S4
0.4648,2,1,0,,S4
0.4006,1,1,0,,S4
0.4482,2,1,0,,S4
0.4863,2,1,0,,S4
0.5103,2,1,0,,S4
0.4501,1,1,0,,S4
0.462,2,0,0,,S4
0.5374,2,1,0,,S4
0.49019999999999997,2,1,0,,S4
0.4397,2,1,0,,S4
0.4146,1,1,0,,S4
0.5052,1,1,0,,S4
0.4696,1,1,0,,S4
0.5201,1,1,0,,S4
0.472,1,1,0,,S4
0.42760000000000004,2,1,0,,S4
0.4506,1,1,0,,S4
0.48260000000000003,2,1,0,,S4
0.474,2,0,0,,S4
0.3972,1,0,0,,S4
0.479,1,1,0,,S4
0.6725,1,0,0,,S4
0.44689999999999996,2,0,0,,S4
0.4769,2,1,0,,S4
0.4148,2,0,1,0.1293,S4
0.5568,2,1,0,,S4
0.3787,1,1,0,,S4
0.4265,1,1,0,,S4
0.37689999999999996,1,0,0,,S4
0.5293,2,0,0,,S4
0.42869999999999997,1,1,0,,S4
0.4745,2,0,1,0.0687,S4
0.4888,1,1,0,,S4
0.4437,2,1,0,,S4
0.3896,2,1,0,,S4
0.5089,1,1,0,,S4
0.5374,2,1,0,,S4
0.37560000000000004,1,0,0,,S4
0.6814,1,0,1,0.089,S4
0.5734,1,1,0,,S4
0.4472,2,1,0,,S4
0.4531,1,1,0,,S4
0.42669999999999997,2,1,0,,S4
0.4602,2,1,0,,S4
0.4044,2,1,0,,S4
0.5809,1,1,0,,S4
0.475,1,1,0,,S4
0.4734,1,1,0,,S4
0.5298999999999999,2,1,0,,S4
0.656,1,1,0,,S4
0.3812,1,1,0,,S4
0.5418999999999999,1,1,0,,S4
0.5323,1,1,0,,S4
0.3955,1,1,0,,S4
0.4305,1,1,0,,S4
0.473,2,1,0,,S4
0.44339999999999996,1,1,0,,S4
0.4791,2,1,0,,S4
0.5136000000000001,2,1,0,,S4
0.5776,2,1,0,,S4
0.627,2,1,0,,S4
0.5103,1,1,0,,S4
0.4333,1,1,0,,S4
0.5938,2,1,0,,S4
0.487,1,1,0,,S4
0.4142,1,0,0,,S4
0.4176,2,0,1,0.2469,S4
0.7039,1,1,0,,S4
0.558,2,1,0,,S4
0.4654,1,1,0,,S4
0.4422,2,1,0,,S4
0.4098,2,1,0,,S4
0.5007,1,1,0,,S4
0.4472,2,1,0,,S4
0.4345,2,1,0,,S4
0.56,1,1,0,,S4
0.43460000000000004,2,1,0,,S4
0.455,2,1,0,,S4
0.48269999999999996,1,1,0,,S4
0.5143,1,0,0,,S4
0.4215,2,0,0,,S4
0.5541,1,1,0,,S4
0.45189999999999997,1,1,0,,S4
0.43689999999999996,2,0,1,0.0319,S4
0.4603,1,0,0,,S4
0.3427,2,1,0,,S4
0.3517,2,1,0,,S4
0.3692,1,1,0,,S4
0.4294,2,1,0,,S4
0.4085,1,1,0,,S4
0.43989999999999996,1,1,0,,S4
0.5724,2,1,0,,S4
0.5193,2,1,0,,S4
0.4243,2,1,0,,S4
0.4056,1,0,0,,S4
0.4615,2,1,0,,S4
0.5069,2,1,0,,S4
0.4129,2,1,0,,S4
0.44539999999999996,1,1,0,,S4
0.4283,2,1,0,,S4
0.48510000000000003,1,1,0,,S4
0.3882,2,1,0,,S4
0.4091,2,1,0,,S4
0.4149,1,1,0,,S4
0.439,2,1,0,,S4
0.37110000000000004,2,1,0,,S4
0.43010000000000004,2,0,0,,S4
0.3638,1,1,0,,S4
0.4451,1,1,0,,S4
0.5276000000000001,2,1,0,,S4
0.37810000000000005,1,1,0,,S4
0.7422000000000001,2,1,0,,S4
0.4623,1,1,0,,S4
0.5394,1,1,0,,S4
0.45180000000000003,2,1,0,,S4
0.4485,2,0,0,,S4
0.4352,1,1,0,,S4
0.426,1,0,0,,S4
0.3405,2,1,0,,S4
0.4643,1,1,0,,S4
0.4062,2,1,0,,S4
0.42719999999999997,1,1,0,,S4
0.42,2,1,0,,S4
0.5244,1,1,0,,S4
0.49369999999999997,1,1,0,,S4
0.5035,1,1,0,,S4
0.547,2,1,0,,S4
0.44489999999999996,2,1,0,,S4
0.5116,1,1,0,,S4
0.5195,2,1,0,,S4
0.4998,1,1,0,,S4
0.5095,2,1,0,,S4
0.5069,2,1,0,,S4
0.4737,2,1,0,,S4
0.42569999999999997,1,1,0,,S4
0.4169,2,1,0,,S4
0.44689999999999996,1,1,0,,S4
0.4601,1,1,0,,S4
0.5174,1,1,0,,S4
0.49069999999999997,2,1,0,,S4
0.4108,2,0,0,,S4
0.4062,2,0,0,,S4
0.43960000000000005,1,1,0,,S4
0.4608,2,1,0,,S4
0.4789,1,1,0,,S4
0.4654,1,1,0,,S4
0.5059,2,0,0,,S4
0.5873999999999999,1,1,0,,S4
0.4744,1,1,0,,S4
0.4752,1,0,0,,S4
0.4988,1,1,0,,S4
0.5354,1,1,0,,S4
0.5096,2,1,0,,S4
0.45,1,1,0,,S4
0.444,2,1,0,,S4
0.4205,1,0,0,,S4
0.45280000000000004,2,1,0,,S4
0.4254,1,1,0,,S4
0.4279,2,1,0,,S4
0.3542,1,0,0,,S4
0.32130000000000003,2,0,0,,S4
0.6157,1,1,0,,S4
0.4586,2,1,0,,S4
0.41960000000000003,1,1,0,,S4
0.4682,2,1,0,,S4
0.4279,1,0,1,0.0996,S4
0.6611,1,1,0,,S4
0.4146,2,0,0,,S4
0.5297999999999999,2,1,0,,S4
0.5574,1,1,0,,S4
0.4656,2,0,1,0.060200000000000004,S4
0.6392,1,1,0,,S4
0.4706,2,1,0,,S4
0.4711,1,1,0,,S4
0.4714,1,1,0,,S4
0.4814,1,1,0,,S4
0.4613,1,1,0,,S4
0.5466,1,1,0,,S4
0.4482,2,1,0,,S4
0.4445,1,1,0,,S4
0.5287999999999999,1,1,0,,S4
0.4667,1,1,0,,S4
0.4588,2,1,0,,S4
0.5152,1,0,0,,S4
0.45580000000000004,1,1,0,,S4
0.5265,1,1,0,,S4
0.43460000000000004,2,1,0,,S4
0.3881,1,0,0,,S4
0.3409,2,0,0,,S4
0.4005,1,1,0,,S4
0.4649,1,1,0,,S4
0.4536,2,1,0,,S4
0.585,1,1,0,,S4
0.5767,2,1,0,,S4
0.7953,2,1,0,,S4
0.4502,1,1,0,,S4
0.5712,1,1,0,,S4
0.5699,1,0,0,,S4
0.4536,2,1,0,,S4
0.43989999999999996,1,1,0,,S4
0.4487,2,1,0,,S4
0.3965,1,0,0,,S4
0.2904,2,1,0,,S4
0.4027,2,1,0,,S4
0.3967,2,1,0,,S4
0.4582,2,1,0,,S4
0.5608,2,1,0,,S4
0.4721,1,1,0,,S4
0.407,2,1,0,,S4
0.424,2,1,0,,S4
0.41910000000000003,2,1,0,,S4
0.6481,2,1,0,,S4
0.4578,1,1,0,,S4
0.5082,2,1,0,,S4
0.4803,2,1,0,,S4
0.3835,2,0,0,,S4
0.4174,2,1,0,,S4
0.6176,2,1,0,,S4
0.4418,2,1,0,,S4
0.3984,2,1,0,,S4
0.4639,2,1,0,,S4
0.43839999999999996,2,0,1,0.1195,S4
0.5009,1,1,0,,S4
0.4175,2,1,0,,S4
0.371,1,1,0,,S4
0.4476,1,1,0,,S4
0.5056,2,1,0,,S4
0.4734,1,1,0,,S4
0.5668,2,1,0,,S4
0.4517,2,1,0,,S4
0.45289999999999997,2,1,0,,S4
0.439,1,1,0,,S4
0.6086,1,1,0,,S4
0.5704,1,1,0,,S4
0.4789,1,1,0,,S4
0.5057,1,1,0,,S4
0.6533,1,1,0,,S4
0.5462,1,1,0,,S4
0.5544,2,1,0,,S4
0.4228,2,1,0,,S4
0.44010000000000005,1,1,0,,S4
0.46,1,1,0,,S4
0.62,2,1,0,,S4
0.4418,2,0,0,,S4
0.41969999999999996,2,1,0,,S4
0.4482,1,1,0,,S4
0.4542,2,1,0,,S4
0.453,2,1,0,,S4
0.44039999999999996,1,1,0,,S4
0.505,1,1,0,,S4
0.4769,2,1,0,,S4
0.44239999999999996,1,1,0,,S4
0.4748,2,1,0,,S4
0.4953,2,0,0,,S4
0.048600000000000004,1,0,0,,S4
0.48869999999999997,1,1,0,,S4
0.5099,1,1,0,,S4
0.62,1,1,0,,S4
0.4583,1,1,0,,S4
0.519,1,1,0,,S4
0.5287999999999999,1,1,0,,S4
0.4696,1,1,0,,S4
0.49260000000000004,1,1,0,,S4
0.44789999999999996,2,1,0,,S4
0.5244,1,1,0,,S4
0.5111,2,1,0,,S4
0.5625,1,1,0,,S4
0.5588,1,1,0,,S4
0.5176000000000001,2,1,0,,S4
0.4535,1,1,0,,S4
0.5232,2,0,0,,S4
0.6377999999999999,2,1,0,,S4
0.5487000000000001,2,1,0,,S4
0.5428999999999999,1,1,0,,S4
0.4385,1,1,0,,S4
0.5372,1,1,0,,S4
0.5173,2,1,0,,S4
0.5715,2,1,0,,S4
0.4696,1,1,0,,S4
0.4918,1,1,0,,S4
0.44489999999999996,1,0,0,,S4
0.4761,1,1,0,,S4
0.5029,2,1,0,,S4
0.457,1,0,1,0.0464,S4
0.49660000000000004,1,1,0,,S4
0.4365,2,1,0,,S4
0.648,2,1,0,,S4
0.5671,2,1,0,,S4
0.4244,2,1,0,,S4
0.4633,1,1,0,,S4
0.4674,2,0,0,,S4
0.5474,1,1,0,,S4
0.45189999999999997,1,1,0,,S4
0.5717000000000001,2,1,0,,S4
0.4535,2,1,0,,S4
0.4656,2,1,0,,S4
0.492,2,1,0,,S4
0.4878,2,1,0,,S4
0.5528,1,1,0,,S4
0.45589999999999997,2,1,0,,S4
0.4639,2,0,1,0.043,S4
0.5325,2,1,0,,S4
0.4561,2,1,0,,S4
0.5243,2,1,0,,S4
0.6528999999999999,2,0,0,,S4
0.45539999999999997,1,1,0,,S4
0.7581,1,1,0,,S4
0.4204,1,1,0,,S4
0.499,1,1,0,,S4
0.49260000000000004,1,0,0,,S4
0.457,2,1,0,,S4
0.5336000000000001,1,1,0,,S4
0.5123,2,1,0,,S4
0.48519999999999996,2,1,0,,S4
0.469,2,1,0,,S4
0.5607000000000001,2,1,0,,S4
0.6708999999999999,1,1,0,,S4
0.4445,2,1,0,,S4
0.4392,2,1,0,,S4
0.5287999999999999,1,1,0,,S4
0.7583,1,0,1,0.09190000000000001,S4
0.377,2,1,0,,S4
0.4773,1,1,0,,S4
0.44580000000000003,1,1,0,,S4
0.42610000000000003,1,1,0,,S4
0.6063999999999999,1,0,0,,S4
0.5498,1,1,0,,S4
